Date,AAPL,MSFT,TSLA,GOOGL
2019-01-01,75.0,160.0,86.0,1350.0
2019-01-02,75.41712599062971,161.13956286948846,85.74447234874478,1371.3887157474414
2019-01-03,73.43218973806933,160.062870544194,84.38572390046046,1367.6041258636578
2019-01-04,72.70388209304073,152.70016701766195,82.4535524209481,1440.7104124015411
2019-01-07,74.93207037145032,153.40914717307055,81.80202949799042,1403.1802736720845
2019-01-08,71.7607180896228,155.98807793469842,80.31599372082871,1421.0017491395495
2019-01-09,71.24074678560798,160.56469135965733,81.48855157384786,1362.5215952358244
2019-01-10,72.91618890748958,158.8493354542648,82.01458609147966,1358.3787556130283
2019-01-11,71.81940648128746,158.53722574964894,80.80721586771543,1369.52600132707
2019-01-14,70.97880652501425,151.83474229265389,81.28104754466098,1377.2772422804185
2019-01-15,70.88981955099663,160.62989319610935,85.90631794013414,1407.4372356931706
2019-01-16,72.85215896508798,167.7017817143055,87.48336015204508,1372.8585372797136
2019-01-17,72.05132730914612,167.5150581018585,88.05152412642894,1338.4091066471224
2019-01-18,71.50984391385622,166.88156458038335,89.59358269683027,1286.2446668242846
2019-01-21,70.98473853523473,153.3641019872128,92.3445032466014,1253.2177585353184
2019-01-22,73.89435931074699,157.96755926540877,89.13811993068566,1226.6514619278616
2019-01-23,76.89673175866552,160.51359272245398,88.29055138007942,1194.4490092168317
2019-01-24,78.33492747672834,164.27731746760912,87.05873054082083,1144.0777244217506
2019-01-25,78.91712439498633,162.3416076807324,85.78633759237589,1155.9846771348214
2019-01-28,80.00798298589184,160.132862517104,90.20768228201541,1146.112290266543
2019-01-29,82.22175362273326,154.51259738388356,91.34160887597453,1151.7047458317425
2019-01-30,80.88430736376382,157.97741460779818,93.81774212063308,1137.61198025441
2019-01-31,82.65233468272805,163.7375027917874,94.52553085653028,1217.612583559911
2019-02-01,80.84357643438798,169.08271805134143,100.90294256575933,1144.3905088181714
2019-02-04,79.95655502853127,169.96200516624066,96.28521287655947,1123.3166068721112
2019-02-05,81.30991248876938,168.3393920299136,95.23895301132566,1071.0448546201994
2019-02-06,79.28060219085697,163.29032193497204,94.30117320037812,1095.0918238634822
2019-02-07,79.11656126888042,159.99609250442924,93.5747088203266,1073.639137638258
2019-02-08,77.93351062179222,162.1298029395296,95.65696701390603,1082.8676551772269
2019-02-11,77.61060880454824,160.77650009393102,95.90617909803774,1041.5809343156081
2019-02-12,73.82981470131061,168.5145713193524,97.43292355357347,1042.7286249985893
2019-02-13,71.54414543013166,174.15828810959462,99.90118229617039,1037.8447206269884
2019-02-14,70.68004705709033,171.13598711108662,100.48078464502494,1020.3028122390323
2019-02-15,71.90274064766344,165.22339035797063,102.26796749791548,1122.764478831429
2019-02-18,71.71060909528117,162.60562932871872,101.2618746060921,1132.9440465894293
2019-02-19,71.74662461154752,167.6316313993441,99.7837904536827,1068.139416802089
2019-02-20,72.67402613542687,165.091978554122,97.77022082400585,1144.0004371497678
2019-02-21,71.564395331578,167.67145538958874,98.01156243734115,1138.0114317910584
2019-02-22,71.96325432905218,164.93206016586745,95.88026895599305,1098.3118478875397
2019-02-25,70.95918067543515,166.5347922447178,93.53993518252838,1073.9786500929774
2019-02-26,68.8167138486589,169.05002716150003,95.03096866008231,1106.3857959575603
2019-02-27,68.3648523389435,173.87697084302187,93.01643831635366,1144.6245315960903
2019-02-28,69.10601988125529,181.15778001836745,94.31247307442797,1162.1271544527592
2019-03-01,69.55998395290187,188.07692122460443,93.64463066980224,1135.7560573353053
2019-03-04,69.57653004038963,185.1942321445457,92.42164942099248,1160.8436366172073
2019-03-05,72.67198114799915,184.37624975907013,94.46517958301398,1170.913957117827
2019-03-06,73.24733076539202,178.22205722607566,96.74431366517459,1177.6289457922169
2019-03-07,74.58326295687004,176.9829906375434,97.2799227891136,1180.8917857840445
2019-03-08,77.68543285023475,177.07164913669598,100.61157083959374,1171.8482370490121
2019-03-11,75.93038110878207,174.99166440517973,96.75253060867696,1177.6299124914926
2019-03-12,74.55692826063499,172.4413371875516,99.29358209056522,1158.5282307287885
2019-03-13,76.96969027920863,177.60117142291773,97.47870561449993,1183.0263759095096
2019-03-14,75.90574592889193,182.26112764989455,96.99670159060173,1192.062981015327
2019-03-15,75.98057650896455,184.3286582211942,97.86574268069171,1267.2362568794697
2019-03-18,77.49264795753787,177.6440067177974,96.3265908964102,1220.762540670296
2019-03-19,78.7810348389585,178.63804824522612,96.27596186664417,1269.8612778328213
2019-03-20,81.34686011255704,176.63985592787813,95.3591225717988,1234.5432929885194
2019-03-21,83.60507110542572,183.41544134192876,94.89468380908878,1212.5337653737865
2019-03-22,85.26899357843917,174.11616748903072,99.76249322865435,1208.9129334581844
2019-03-25,84.12872757335114,171.30624030626092,95.54132990294025,1269.975538173539
2019-03-26,85.37996988636583,168.40683508277968,95.10505362018547,1235.709714004721
2019-03-27,85.90321717367752,166.12920815736936,96.0346125453686,1277.202381548877
2019-03-28,83.91387341457701,170.73396164448982,93.55450669083031,1317.9512646067778
2019-03-29,86.12176695928808,159.53382824272936,93.22922981604601,1369.7606679692094
2019-04-01,87.42212783158007,158.55064054739458,93.94130248673304,1343.7153830761558
2019-04-02,87.5332221398905,162.44534401367605,94.78438360758994,1379.6588682591032
2019-04-03,87.20591239578017,167.05623888041492,96.68507389345726,1381.0600230667221
2019-04-04,85.38291104611311,164.40632026223156,99.26188458833167,1402.431061789694
2019-04-05,85.72886110647084,161.19140269630722,98.53947330677742,1384.2606936145287
2019-04-08,86.49401977184687,162.77205913464343,98.79006285012655,1302.658352479855
2019-04-09,85.24760990766273,163.44817841761892,95.58921482550979,1311.1493818555723
2019-04-10,87.08964455554232,163.74223362800456,95.51679309973608,1344.5374568657614
2019-04-11,85.42443950918725,146.75582542648084,92.35293854534915,1384.4725860707247
2019-04-12,82.25743918814389,142.0465766193598,92.42076820309566,1400.9005554203286
2019-04-15,83.84973900321184,138.53608596746537,94.27497877541197,1385.5982544360168
2019-04-16,83.28047206841946,141.09378254773358,95.24214524746407,1353.6467964424023
2019-04-17,83.12916679645609,135.3401322584654,95.49255030679056,1389.3664333271322
2019-04-18,81.9218608506496,131.3009957654466,97.37076363992585,1429.8930485189776
2019-04-19,79.6226999194962,130.6933674796958,99.90538053984181,1428.3949825192174
2019-04-22,81.47957071037104,125.9172674398772,98.0221624840715,1440.3306916481667
2019-04-23,80.51143117035703,128.24141625327502,100.84620077137195,1449.1040833720735
2019-04-24,82.99312032713428,126.78079267445538,99.11356023476387,1427.0413292398864
2019-04-25,84.24635015513117,133.61653510594206,98.12629787814426,1467.6051777044165
2019-04-26,83.80799995021435,131.1924409157837,99.86507297669553,1537.0580022752702
2019-04-29,82.22227102675429,129.01043151892395,100.33146120717893,1458.8385728683033
2019-04-30,81.18155820932475,132.0036770704213,100.324742954647,1483.4706367297574
2019-05-01,79.46414108685225,129.5133881379827,100.78173738485776,1503.279928080289
2019-05-02,82.54453803203776,135.24085474676815,103.9963200732098,1495.9078487506326
2019-05-03,82.82664846617442,137.10499821071778,104.21280738962938,1450.8461191983208
2019-05-06,84.59809153281246,135.88502998466205,106.10868940751871,1532.9883018237101
2019-05-07,82.726683000737,135.23124066695883,107.97447106943085,1524.739582729208
2019-05-08,83.03422248549836,146.75607933013725,113.46834417808441,1610.927144593207
2019-05-09,84.85235015623704,148.80350691870547,117.28063021889398,1656.5546674829607
2019-05-10,84.38006985990485,149.41919886989257,119.29907269042927,1659.924045968275
2019-05-13,86.00012043143721,148.82102940020502,121.3952758513428,1651.288089163646
2019-05-14,84.37494189860514,153.29649337745457,121.93734969794987,1661.2859637732843
2019-05-15,82.36579081146485,146.7175732790796,121.5305723872404,1689.5132407814012
2019-05-16,82.96780748687857,145.92606849750445,121.55301233723178,1699.5411435065432
2019-05-17,82.44042855049034,134.47895791569508,121.68103169805765,1678.2623618806924
2019-05-20,83.43666770674191,132.40545121923546,120.45848841290127,1737.6147311172542
2019-05-21,80.55371368387198,135.64701386284682,119.34818956621223,1831.2719013203825
2019-05-22,81.63028689406823,141.11983400011724,119.22691029397922,1830.3635292247136
2019-05-23,85.5787637956458,143.5722133992161,118.3767805452719,1839.785773449291
2019-05-24,85.57940047973682,146.2100997671144,117.89477255624651,1884.0977822425177
2019-05-27,85.67064577912302,139.14242809916794,117.48907925145834,1864.462383391181
2019-05-28,85.98682928673917,136.42704842762794,120.07903559633225,1745.8937049029025
2019-05-29,83.18920824392747,142.3080790663111,122.39855360110971,1754.7071315471812
2019-05-30,83.86780724904474,140.15233462362607,125.44706734656965,1815.5154428974085
2019-05-31,81.5148444694241,139.57759173229718,129.24046763478975,1743.31675479826
2019-06-03,80.92599242703152,136.35404576972792,127.12754524990595,1629.092312869845
2019-06-04,82.79481673665974,132.71477395394135,127.2748325325443,1660.201105149265
2019-06-05,81.74280192134316,130.90595390343984,128.2422955560007,1608.8443419152568
2019-06-06,82.52112158052311,128.4152509799298,129.64645816158134,1539.6480397444482
2019-06-07,84.07765767803203,131.97436053968897,131.2836776455665,1483.76135854703
2019-06-10,84.53881976247418,132.76796862688212,135.81248392808052,1499.4947274585916
2019-06-11,82.514656519768,136.68880049786804,134.13272470218388,1562.619140384087
2019-06-12,82.05913391975697,131.31675545679363,134.92800181552312,1497.112106772055
2019-06-13,85.04434487672857,136.00028316296462,131.179886785439,1507.3196867522674
2019-06-14,82.03615166244484,136.05721667081286,132.5375032194586,1521.6692306186355
2019-06-17,81.66659061150004,143.41969389630208,127.72178968267927,1532.0090649948936
2019-06-18,80.89519338035903,143.17375000602732,128.87201807197798,1562.9530147383878
2019-06-19,81.1078288441778,137.12751984361265,132.7557768261143,1562.0190124298153
2019-06-20,82.24503134951658,142.2585228297281,134.77813953048124,1493.5765728493332
2019-06-21,84.70041321565049,141.67308178986565,131.5073963188186,1504.9948651362786
2019-06-24,84.32728239109063,133.14389136055036,129.19189278739265,1555.4948767309127
2019-06-25,85.6084168192346,133.6744809880824,131.14502062213396,1543.0701933654652
2019-06-26,86.4211952044499,134.5396592570445,130.8610822260537,1503.735985641329
2019-06-27,87.20180962518361,138.74097220309005,124.3786269203575,1542.6488590972422
2019-06-28,86.35975254510112,125.11540447373453,128.65930608112342,1517.189932624122
2019-07-01,84.86098893416334,129.29267606381714,129.28458825935996,1505.2906183742975
2019-07-02,83.2341404533644,127.51462608029273,125.06559417420632,1545.5479143477735
2019-07-03,82.1451498777906,134.7511822112353,125.8178409696291,1573.9941340746864
2019-07-04,82.65960782142412,128.22864949295607,132.61490153310424,1696.1650786744174
2019-07-05,83.8377884763196,130.2297248253044,132.22135405899408,1675.5996897464192
2019-07-08,84.36555449507956,131.75474515417417,131.7823951834688,1736.856138663395
2019-07-09,83.57340831421496,130.13911291966878,129.8685402895832,1690.3464755360328
2019-07-10,86.37473068760761,127.24971040547649,131.9250175349682,1807.1048300592
2019-07-11,88.80964330634949,125.86428588585434,132.77150312888523,1892.1396166291674
2019-07-12,88.28514469561199,124.59074078091238,135.39834134133747,1938.9078648516502
2019-07-15,87.02502610176013,120.15563213351052,133.16818208147018,1859.3442093637486
2019-07-16,87.26865001739309,123.61192455815556,135.53796468903428,1891.6994555941712
2019-07-17,89.32322808541456,119.7657361032515,131.89367169107877,1851.5207635239028
2019-07-18,89.90057254596881,123.31786756276442,133.5081726696678,1895.2958433142649
2019-07-19,90.84698242761786,117.11055219121062,131.1048753130237,1905.9416600258355
2019-07-22,90.54153140174446,116.49216416705755,131.28620333862477,1896.1554342154343
2019-07-23,91.32963176485289,115.9266510421889,126.6164414125043,2016.9948235092515
2019-07-24,93.94765319591704,115.85100359886367,126.96941860270667,1965.5842318061702
2019-07-25,93.58527493221085,119.05775798722452,126.97101498359798,1934.6111774180267
2019-07-26,93.86939145016215,118.34343446147406,122.54180955400106,1980.6103321411033
2019-07-29,94.34191088654826,116.77191996398768,127.7005918244021,1945.532559434751
2019-07-30,94.86788618502958,116.08139137620519,129.6474172276773,1913.279687147818
2019-07-31,92.5281722562756,119.37933194759721,126.42416599435018,1971.0544784433107
2019-08-01,89.49372308969237,115.28821572523434,123.51972707471386,2029.645837701114
2019-08-02,87.90521190071404,111.93104777635229,122.8564746002567,2159.0519663938876
2019-08-05,88.21120415801752,105.78527670037803,121.283637930118,2202.8178784324273
2019-08-06,89.13550791824674,112.11386036019655,121.07653523090123,2280.3121740087236
2019-08-07,88.32764413157123,108.41463163485784,115.1072336279522,2284.4325056189778
2019-08-08,90.5863337882988,102.67215419663673,119.84335406022748,2269.185904073733
2019-08-09,90.39384227140732,100.29131388723309,117.8925288262842,2283.476685187497
2019-08-12,90.46769529680797,98.52071344956423,121.36322411254851,2246.0255483302512
2019-08-13,90.19293633768586,102.74125069451107,120.94190562697682,2330.3197173459603
2019-08-14,90.45163686166653,101.35660319287446,128.17770008121752,2273.774276624282
2019-08-15,91.64763528957859,102.19038190276892,130.85868614582301,2332.5866526053437
2019-08-16,92.79456012094931,97.04138755540723,134.2372239681517,2490.8023596492108
2019-08-19,91.34664657046751,97.60419626019095,138.13594699720187,2486.1746876862726
2019-08-20,93.92983293548414,93.06552616459702,138.47395716066342,2589.8972118493934
2019-08-21,92.13745049580561,92.21165625161895,139.0326418032219,2622.0495483675577
2019-08-22,92.3105966370662,90.20047615790287,138.688921915195,2630.7991306545077
2019-08-23,91.89704981023134,90.3338295784126,139.94136939136698,2703.0568632021336
2019-08-26,90.21820973428925,91.97884605992094,140.25828864202578,2762.6556457285474
2019-08-27,90.13688912416572,88.49452920028587,141.5267638015221,2809.149725243653
2019-08-28,88.9826158604141,85.63205375033145,138.9732819047117,2813.4987439021024
2019-08-29,89.13968907439123,86.09304429731432,137.68273001995843,2755.4849915220107
2019-08-30,89.82951949886802,87.79424180150993,139.5581920652874,2906.2028890605366
2019-09-02,92.2837963359648,91.42875463774915,139.69396844405588,2935.023727675322
2019-09-03,92.83783861093252,90.17842941939904,141.3645954120072,3016.177147210376
2019-09-04,91.8630822415315,86.3749697434132,143.68411664722476,3227.8776166590683
2019-09-05,91.25871143921026,86.82257096523335,146.78978184207753,3333.7801383887386
2019-09-06,91.53027691240669,84.84403971159846,148.57780849849047,3228.9410152849896
2019-09-09,91.72578825268893,82.60172737501206,147.83822350857227,3120.9189646594327
2019-09-10,94.21093798645906,85.99852780967855,144.92649137810614,3327.7381989353457
2019-09-11,96.65156069506091,87.52508879305064,149.002693920108,3160.1456029721176
2019-09-12,96.07220981668159,85.69444352884467,146.6626218569459,3091.1471385490904
2019-09-13,95.17068090167886,85.63133960574572,146.73317409036844,3160.167064795285
2019-09-16,90.92905501493635,85.40364684721722,152.50236175170733,3192.524066238865
2019-09-17,90.07533742523377,85.79307598606745,149.7532608853527,3050.752772125439
2019-09-18,88.54279776783176,84.78047447802338,148.86689480549853,3063.418636439597
2019-09-19,88.01856860503504,80.2560681261643,149.35417026338294,3265.7066274951044
2019-09-20,88.6813547963722,78.01840466662755,143.27111099884118,3178.3964631216845
2019-09-23,89.00487210731201,76.81857028503697,139.77722644275315,3027.7471852188382
2019-09-24,88.99697322041666,76.8654399594048,144.02531775953486,2967.6990775542554
2019-09-25,89.35765993345954,74.494989419466,145.63609877453845,2980.127176971814
2019-09-26,89.19517189411962,74.88029386316454,148.56529696711712,2943.20061206762
2019-09-27,89.55252861122833,74.04900862861332,149.5342226528926,3040.6878837940176
2019-09-30,84.52917580105564,72.43478919935824,142.88321366698645,3155.6599048110497
2019-10-01,84.15822211208416,69.82247791775384,139.5643839152847,3295.9136580121303
2019-10-02,84.02828525018488,70.7107931555279,132.50132450382907,3397.5814563446
2019-10-03,83.55118683789945,71.56460566504927,134.58270826515863,3373.6894772133783
2019-10-04,83.26147097841024,73.21613654040617,143.5186539488163,3318.145650995135
2019-10-07,84.36062920740844,74.36715886369264,138.38537477139786,3325.088021889735
2019-10-08,83.4946025139785,75.6990448162953,141.98742108711824,3436.3651650862594
2019-10-09,86.90881321286285,76.52024224923852,145.7461319282702,3344.9733724113307
2019-10-10,88.03231981777691,72.7323490093038,146.4582886421945,3380.288318470779
2019-10-11,88.06201751318972,72.136523158891,141.87590644552813,3493.068288835411
2019-10-14,87.77449269039006,69.21154722043818,139.07682675426727,3621.984491489809
2019-10-15,87.67737252637696,71.97700527906126,132.68093408069836,3696.0517092861205
2019-10-16,86.2830687750065,71.9337206267894,132.35256469382642,3573.745688451489
2019-10-17,86.1741287984003,74.59428106625,133.09571514198376,3548.7754377997408
2019-10-18,86.64670047013348,72.40200753038208,135.76158357426505,3540.258033823875
2019-10-21,87.59511434349407,72.19663322014439,135.1751545947352,3337.579956894212
2019-10-22,88.55414557808963,72.73111854860399,132.56725323341445,3246.3089101926653
2019-10-23,88.15666397314367,72.02795540256798,130.49315963080699,3395.8542234733095
2019-10-24,85.97597595138028,72.40363243832101,130.1516180159429,3349.4810023683713
2019-10-25,84.98465250003322,75.54162638710241,131.141108092056,3197.610121408536
2019-10-28,87.5273435662186,73.3181559415895,135.57158880721047,3247.871948855983
2019-10-29,88.99114206766257,67.94816183534901,142.33147351167358,3371.8335437678043
2019-10-30,89.62579751748036,71.13498758324357,142.37291625238163,3191.220059688811
2019-10-31,88.44544640010011,69.51990906300054,138.8719338096236,3173.905806899183
2019-11-01,88.49114022272119,71.78653272723459,143.01524714197313,3088.1775217834165
2019-11-04,86.55181930069935,73.13060130724314,151.9616837244803,3011.2241239482496
2019-11-05,85.7345420035284,72.66186024136644,149.360223791615,2920.8151356143544
2019-11-06,85.39533296547542,73.44644732785491,147.691784005513,2943.661033535692
2019-11-07,84.87932160026568,71.06231044946983,147.34437835391452,2935.866028419222
2019-11-08,86.39296646488644,71.22393423297069,147.4918718494764,3067.5810388763757
2019-11-11,84.25189544993299,72.43680597721313,145.23111256292648,2968.8223020585456
2019-11-12,82.98655958023357,70.82746087975005,140.63350841057053,3113.4559026808533
2019-11-13,80.99410912633957,70.04314306567875,142.74385105806982,3116.877829288626
2019-11-14,79.24521916523017,70.66163712765626,142.35835295188383,3128.1084172883657
2019-11-15,79.45825117278736,73.38801499699161,146.2632092211682,3049.438979975743
2019-11-18,77.23591174603516,73.36679019075369,148.22052486084837,3091.143467549582
2019-11-19,78.32679929141727,72.4493289915132,151.89600170190246,3229.3221331701698
2019-11-20,78.01463390092002,72.13057912530938,152.19422264541268,3141.2992383308374
2019-11-21,78.14655022557568,74.56306929876935,154.80240182972514,3255.3037247637812
2019-11-22,78.63722620504818,73.18550630900555,152.2468934361841,3186.2089855260447
2019-11-25,78.0600432888547,72.54190671693063,154.13260149603724,3141.173621125195
2019-11-26,79.56070869239062,71.22063198154936,157.92230693983672,3167.8167718972422
2019-11-27,79.31853418653573,70.7893126240278,163.01578512275435,3164.6109121255445
2019-11-28,80.20771592699292,71.21156516254368,161.97025801194596,3155.0102994098
2019-11-29,79.95670469782709,73.34616862837524,164.35440825478597,3154.1586392652503
2019-12-02,80.41283026118195,68.98510168682667,169.57034105950922,3362.3328692940872
2019-12-03,80.855233000146,70.08210483468275,163.55050631643243,3379.7013104276853
2019-12-04,81.256613612978,68.29438173940422,162.2614183189969,3266.4480803962756
2019-12-05,79.87950889135426,69.45542817327897,164.59070231422749,3144.0607321553057
2019-12-06,80.54521886140266,71.96196152576456,163.57793311378285,3115.8303768051587
2019-12-09,80.1200685952063,74.03749865818361,161.15690019929468,3307.8980396916086
2019-12-10,81.07138095052086,74.35983576323417,162.9233877880653,3587.0707743198363
2019-12-11,78.02445831383957,76.1509069132937,161.22875910124208,3696.616527204099
2019-12-12,76.0272498761132,74.09791947541726,161.61364862286675,3557.7901342821333
2019-12-13,76.56093925209929,73.93883431238963,155.92955660621905,3456.3899240602364
2019-12-16,79.20840270726744,77.2261789319645,154.32722885815275,3330.34764849722
2019-12-17,80.44466879977533,75.47802749116214,155.46427148354124,3236.7632430419058
2019-12-18,79.49801265901745,75.89238689649821,155.21336863276267,3002.541668474952
2019-12-19,77.14719452492916,75.07597835625734,155.16555435437104,3057.079809350588
2019-12-20,78.22107707662735,74.6410742379361,156.44661625958955,2998.7642913563895
2019-12-23,78.1428837323621,75.50287425186016,160.64990775508954,3180.2372123611535
2019-12-24,79.0140969295692,74.90502969146836,159.84970837969198,3222.2851303605107
2019-12-25,79.21401579934037,74.88281847401804,159.88358440317586,3297.3251662076373
2019-12-26,79.29205024320585,73.78935743328512,160.28483002209848,3115.949004080038
2019-12-27,83.66851621917975,70.00240173296267,158.60969063182011,3067.7478730710263
2019-12-30,83.69700897486373,70.37825015097697,155.81780138207318,2953.096077432777
2019-12-31,83.494994319979,71.25924538877678,159.06435423441252,2804.9027725026112
2020-01-01,83.35017419165591,74.13415158070966,154.8857445668257,2857.067922499121
2020-01-02,82.51616401079032,73.83888098378803,157.18498491598766,2863.335780949397
2020-01-03,84.0383914529713,70.92167837973805,156.52508049509527,2727.8028947251323
2020-01-06,83.54244097997751,69.38654106395435,155.39130083143922,2843.022513489896
2020-01-07,84.54269242987378,70.45933022787588,156.69793803989958,2899.209101230616
2020-01-08,85.01537864360806,70.27429872458112,158.57866159521356,2841.886489688738
2020-01-09,86.94124136599052,70.82696629929075,154.86378204213923,2892.549012739628
2020-01-10,87.64102975457999,70.0974884581903,154.8467836091473,2907.6836292287867
2020-01-13,85.78562983187955,73.95543879023823,153.3528172153073,2852.7573009678963
2020-01-14,83.79867368771058,77.70812642799923,150.80826219142645,2788.640778656858
2020-01-15,85.98970835119933,75.63879612993878,143.6658714502986,2851.8293834301626
2020-01-16,85.0907069466295,77.62688693287899,146.67254373268761,2881.4853417448658
2020-01-17,83.12865528135754,78.29313538473752,149.88119856526077,2749.041620312805
2020-01-20,82.16939869178042,78.30812503567978,145.92410165338316,2816.406898890099
2020-01-21,84.09987592403843,76.38060965900684,145.65578824527685,2707.512341220981
2020-01-22,82.0134383162874,80.0110168416037,141.61170220469756,2662.562857814832
2020-01-23,80.78017457398775,82.72135251572178,140.52135726011238,2734.5437319403995
2020-01-24,79.85205989959839,79.31078638582464,138.51470164147432,2721.4593966011835
2020-01-27,78.1083670450313,82.51365379335299,143.07917666630846,2799.604101579218
2020-01-28,76.49479086823507,82.40626994269553,138.62220573717835,2973.6535812509755
2020-01-29,74.4656495414329,80.98557039354831,132.99040100636518,2907.2364829038206
2020-01-30,73.88312884662629,78.72705198693599,131.9700404119697,2964.5589083581367
2020-01-31,73.44558257935661,80.8795188757186,131.14419825695666,3047.7242081764693
2020-02-03,72.58117624059282,81.79881809302948,137.42909332801796,3170.491887826835
2020-02-04,70.48355528603501,79.75221233354084,135.06600342839164,3184.4798904337845
2020-02-05,72.12482382041308,77.89793137800889,139.91491790599352,3096.5491491122875
2020-02-06,70.45099059146747,77.01929703593181,141.66354422776712,2951.301022465835
2020-02-07,70.83650906133829,75.8773476486311,147.36370046284486,3021.1089831307313
2020-02-10,69.51014981093779,77.02254942100183,148.40996648390717,3120.137263508248
2020-02-11,70.38341036903405,77.85062246889159,142.9578350871376,3219.47220768825
2020-02-12,71.6375583220275,76.4252056190549,139.9474827978452,3287.791888733577
2020-02-13,70.54619532750769,72.85311670799878,141.83385525321594,3182.5069512227838
2020-02-14,68.17510919306743,70.09713886390371,138.9823874132782,3279.9741146247184
2020-02-17,69.06575194529762,71.85898041118213,147.10953511627642,3089.310820150282
2020-02-18,71.47059777947761,69.81836405325885,140.98504193478877,3166.4123587474596
2020-02-19,72.04004510320523,70.02796836646513,138.98614346668646,3063.3492077301685
2020-02-20,72.28118263966901,66.55236667239673,140.60879314846525,2957.651945939146
2020-02-21,73.38911150877883,67.30333051609236,140.74936373354345,2829.1147985850585
2020-02-24,74.4406588105743,71.10910078781956,139.26754533593336,2668.8915902131585
2020-02-25,73.37080393492197,68.43077108934224,144.1728161734678,2747.1691935629874
2020-02-26,72.53781776850599,69.50738090664989,144.5050971585647,2633.138875145183
2020-02-27,73.37351304303273,70.0402601658556,148.29220456694782,2660.1271759021847
2020-02-28,73.21649395753994,71.89950258713031,146.9100599316859,2790.0569629925903
2020-03-02,75.00680446458799,71.6144199444604,150.6346896287609,2692.573610722773
2020-03-03,74.0949274377087,72.16420622695986,151.54049474481235,2747.9983319656335
2020-03-04,75.13704223008268,72.5284630286454,145.94183286973228,2652.713806390186
2020-03-05,75.63613882503066,73.7185954912401,141.9074285819901,2607.395517757152
2020-03-06,75.49816727144768,71.94660943944025,145.80251921456465,2529.550363530676
2020-03-09,77.14857400160803,72.33155395689516,145.88212045207754,2472.2732683285694
2020-03-10,78.13433262995424,74.02229211575332,149.94239054271037,2522.1084865660077
